time,open,high,low,close,50MA,150MA,200MA,Pivot,Handle Low,Buy Zone Upper,C&H Detected,Qualified Setup,Breakout Wait,Retest Seen,BUY Hold,BUY Retest,Pattern Failed,Breakout Failed,Stop,MA,MA,MA,MA,MA,MA,50MA,150MA,200MA,Pivot,Handle Low,Buy Zone Upper,C&H Detected,Qualified Setup,Breakout Wait,Retest Seen,BUY Hold,BUY Retest,Pattern Failed,Breakout Failed,Stop,Relative Strength Line,Relative Strength Line MA,PlotCandle (開盤價),PlotCandle (最高價,PlotCandle (最低價),PlotCandle (關閉),Shapes,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2012-06-20,31.92,31.9288,31.14999,31.60001,,,,,,,0,0,0,0,0,0,0,0,0,,,,28.958950499999997,28.831000999999997,30.645001999999998,,,,,,,0,0,0,0,0,0,0,0,0,69.80959218839749,67.89884594258615,,,,,0,15558922,,42.22119721839841,,,,,,,
2012-06-21,31.67,32.5,31.50999,31.84,,,,,,,0,0,0,0,0,0,0,0,0,,,,28.950950499999998,29.384000999999994,31.355003999999997,,,,,,,0,0,0,0,0,0,0,0,0,70.45858566486439,68.13154955370236,,,,,0,21875232,,43.11828768125556,,,,,,,
2012-06-22,32.41,33.45,32.06,33.05,,,,,,,0,0,0,0,0,0,0,0,0,,,,28.9519505,29.978999999999996,31.962201999999998,,,,,,,0,0,0,0,0,0,0,0,0,74.8013971980596,68.73789933955301,,,,,0,74834000,,47.54077390044648,,,,,,,
2012-06-25,32.86,33.02,31.55,32.06,,,,,,,0,0,0,0,0,0,0,0,0,,,,28.959450499999996,30.484499999999997,32.092202,,,,,,,0,0,0,0,0,0,0,0,0,72.0438645113931,69.0384416279021,,,,,0,24352816,,44.49275515186699,,,,,,,
2012-06-26,32.69,33.44,32.5,33.10001,,,,,,,0,0,0,0,0,0,0,0,0,,,,29.172450999999995,31.054501999999996,32.330003999999995,,,,,,,0,0,0,0,0,0,0,0,0,75.58690588557683,69.63375656041799,,,,,0,24858608,,48.24660772651891,,,,,,48.24660772651891,
2012-06-27,32.46001,32.89999,31.89999,32.23,,,,,,,0,0,0,0,0,0,0,0,0,,,,29.374451,31.550501999999994,32.456002,,,,,,,0,0,0,0,0,0,0,0,0,73.25055492844643,69.96255641205694,,,,,0,28599504,,45.47596289393776,37.18379959979336,,,,,,
2012-06-28,31.96001,32.19,30.89999,31.36,,,,,,,0,0,0,0,0,0,0,0,0,,,,29.4624505,31.857502999999998,32.360001999999994,,,,,,,0,0,0,0,0,0,0,0,0,70.63858542628675,70.02401359516874,,,,,0,17713296,,42.82737021919987,38.5228569794509,,,,,,
2012-06-29,31.92,31.99001,30.75999,31.095,,,,,,,0,0,0,0,0,0,0,0,0,,,,29.6312005,31.965601999999997,31.969001999999996,,,,,,,0,0,0,0,0,0,0,0,0,70.18976103051826,70.03908154383687,,,,,0,19526832,,42.02449676951339,39.81272303559621,,,,,,
2012-07-02,31.25,31.73,30.55,30.771,,,,,,,0,0,0,0,0,0,0,0,0,,,,29.824751,31.901701999999993,31.711201999999993,,,,,,,0,0,0,0,0,0,0,0,0,67.76957185646326,69.83276248134837,,,,,0,14131477,,41.012166505940286,40.91736911224923,,,41.012166505940286,,,
2012-07-03,30.91,31.44,30.8,31.2,,,,,,,0,0,0,0,0,0,0,0,0,,,,30.091300999999998,31.830601999999992,31.331199999999995,,,,,,,0,0,0,0,0,0,0,0,0,68.54581804600478,69.71576753268077,,,,,0,8765496,,42.97106496935824,42.175283749227404,,,,,,
2012-07-05,31.32001,31.625,31.02,31.47,,,,,,,0,0,0,0,0,0,0,0,0,,,,30.324301,31.817600999999996,31.179199999999998,,,,,,,0,0,0,0,0,0,0,0,0,68.71079023594999,69.6244059602507,,,,,0,10036688,,44.226427321396095,43.21252257913529,,,,,,
2012-07-06,31.44,31.89999,31.25999,31.73,,,,,,,0,0,0,0,0,0,0,0,0,,,,30.595301,31.806600999999993,31.2532,,,,,,,0,0,0,0,0,0,0,0,0,69.60470319835036,69.62261480007794,,,,,0,10949008,,45.47121120529949,43.85762432613227,,,,,,
2012-07-09,32.10001,32.88,31.99001,32.17,,,,,,,0,0,0,0,0,0,0,0,0,,,,30.8488005,31.718600999999996,31.468199999999996,,,,,,,0,0,0,0,0,0,0,0,0,71.24191691026662,69.76982408282237,,,,,1,17785184,,47.60248947741636,44.30491056188929,,,,,47.60248947741636,
2012-07-10,32.42999,32.48,31.1599,31.47,,,,,,,0,0,0,0,0,0,0,0,0,,,,31.0720505,31.659601,31.607999999999997,,,,,,,0,0,0,0,0,0,0,0,0,69.8061310500865,69.77312471621002,,,,,0,14276996,,44.614878362745976,44.41754924309242,,,,,,
2012-07-11,31.48,31.56,30.55,30.97,,,,,,,0,0,0,0,0,0,0,0,0,,,,31.250551,31.446599999999997,31.562,,,,,,,0,0,0,0,0,0,0,0,0,69.25984181532199,69.7264626343111,,,,,0,13027754,,42.560150981403794,44.44176022616423,,,,,,
